"campus","method","survey_year","year","month","day","site","location","zone","transect","classcode","count","size","disease","depth","observer","notes","site_name_old"
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,1,"ESALEN_DC","RANDOM","OUTER",NA,"MESFRA",1,11,NA,15.8,"DEVONA YATES",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,1,"ESALEN_DC","RANDOM","OUTER",NA,"STRPUR",1,4,NA,15.8,"DEVONA YATES",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,1,"ESALEN_DC","RANDOM","OUTER",NA,"STRPUR",1,3,NA,15.8,"DEVONA YATES",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,1,"ESALEN_DC","RANDOM","OUTER",NA,"STRPUR",1,2,NA,15.8,"DEVONA YATES",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,9,26,"ESTERO","RANDOM","MID",NA,"STRPUR",1,1.5,NA,13,"ALEX MACLEOD",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,9,26,"ESTERO","RANDOM","MID",NA,"STRPUR",1,2,NA,13,"ALEX MACLEOD",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","INNER",NA,"HALRUF",1,15,NA,7,"ALEX MACLEOD",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","MID",NA,"HALRUF",1,17,NA,14.5,"ALEX MACLEOD",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","MID",NA,"HALRUF",1,13,NA,14.5,"ALEX MACLEOD",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","MID",NA,"HALRUF",1,11,NA,14.5,"ALEX MACLEOD",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","MID",NA,"HALRUF",1,7,NA,14.5,"ALEX MACLEOD",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","MID",NA,"HALRUF",1,14,NA,14.5,"ALEX MACLEOD",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","MID",NA,"HALRUF",1,10,NA,14.5,"ALEX MACLEOD",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","MID",NA,"HALRUF",1,8,NA,14.5,"ALEX MACLEOD",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","MID",NA,"HALRUF",1,8,NA,14.5,"ALEX MACLEOD",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","MID",NA,"HALRUF",1,12,NA,14.5,"ALEX MACLEOD",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","MID",NA,"HALRUF",1,10,NA,14.5,"ALEX MACLEOD",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","MID",NA,"HALRUF",1,6,NA,14.5,"ALEX MACLEOD",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","MID",NA,"STRPUR",1,7,NA,14.5,"ALEX MACLEOD",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","MID",NA,"STRPUR",1,4,NA,14.5,"ALEX MACLEOD",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","MID",NA,"STRPUR",1,4,NA,14.5,"ALEX MACLEOD",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","MID",NA,"STRPUR",1,4,NA,14.5,"ALEX MACLEOD",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","MID",NA,"STRPUR",1,3,NA,14.5,"ALEX MACLEOD",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","MID",NA,"STRPUR",1,5,NA,14.5,"ALEX MACLEOD",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","MID",NA,"STRPUR",1,6,NA,14.5,"ALEX MACLEOD",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","MID",NA,"STRPUR",1,6,NA,14.5,"ALEX MACLEOD",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","MID",NA,"STRPUR",1,9,NA,14.5,"ALEX MACLEOD",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","MID",NA,"STRPUR",1,7,NA,14.5,"ALEX MACLEOD",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","OUTER",NA,"HALRUF",1,16,NA,NA,"LARS DAVENPORT",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","OUTER",NA,"HALRUF",1,23,NA,NA,"LARS DAVENPORT",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","OUTER",NA,"HALRUF",1,12,NA,NA,"LARS DAVENPORT",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","OUTER",NA,"HALRUF",1,18,NA,NA,"LARS DAVENPORT",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","OUTER",NA,"HALRUF",1,25,NA,NA,"LARS DAVENPORT",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","OUTER",NA,"HALRUF",1,10,NA,NA,"LARS DAVENPORT",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","OUTER",NA,"HALRUF",1,19,NA,NA,"LARS DAVENPORT",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","OUTER",NA,"HALRUF",1,9,NA,NA,"LARS DAVENPORT",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","OUTER",NA,"STRPUR",1,3,NA,NA,"LARS DAVENPORT",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","OUTER",NA,"STRPUR",1,2.5,NA,NA,"LARS DAVENPORT",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","OUTER",NA,"STRPUR",1,3,NA,NA,"LARS DAVENPORT",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","OUTER",NA,"STRPUR",1,3.5,NA,NA,"LARS DAVENPORT",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","OUTER",NA,"STRPUR",1,3.5,NA,NA,"LARS DAVENPORT",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","OUTER",NA,"STRPUR",1,2,NA,NA,"LARS DAVENPORT",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","OUTER",NA,"STRPUR",1,4,NA,NA,"LARS DAVENPORT",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","OUTER",NA,"STRPUR",1,5,NA,NA,"LARS DAVENPORT",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","OUTER",NA,"STRPUR",1,4,NA,NA,"LARS DAVENPORT",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","OUTER",NA,"STRPUR",1,3,NA,NA,"LARS DAVENPORT",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","OUTER",NA,"STRPUR",1,3,NA,NA,"LARS DAVENPORT",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,10,17,"FALSE_SUR","RANDOM","OUTER",NA,"STRPUR",1,3,NA,NA,"LARS DAVENPORT",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,8,5,"GREEN_PEAK","RANDOM","INNER",NA,"HALRUF",1,16,NA,5.2,"SARAH TRAIGER",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,8,5,"GREEN_PEAK","RANDOM","INNER",NA,"HALRUF",1,14,NA,5.2,"SARAH TRAIGER",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,8,5,"GREEN_PEAK","RANDOM","INNER",NA,"HALRUF",1,13,NA,5.2,"SARAH TRAIGER",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,8,5,"GREEN_PEAK","RANDOM","INNER",NA,"STRPUR",1,2,NA,5.2,"SARAH TRAIGER",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,8,5,"GREEN_PEAK","RANDOM","INNER",NA,"STRPUR",1,3,NA,5.2,"SARAH TRAIGER",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,8,5,"GREEN_PEAK","RANDOM","MID",NA,"HALRUF",1,17,NA,10.7,"SARAH TRAIGER",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,8,7,"HARMONY","RANDOM","OUTER",NA,"HALKAM",1,9.5,NA,NA,"MORIAH SEVIER",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,8,7,"HARMONY","RANDOM","OUTER",NA,"HALKAM",1,8,NA,NA,"MORIAH SEVIER",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","INNER",NA,"STRPUR",1,2,NA,5.5,"PAUL LEARY",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","INNER",NA,"STRPUR",1,3,NA,5.5,"PAUL LEARY",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"HALRUF",1,10,NA,9.1,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"HALRUF",1,16,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"MESFRA",1,6,NA,9.1,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"MESFRA",1,10,NA,9.1,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"MESFRA",1,3,NA,9.1,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"MESFRA",1,5,NA,9.1,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"MESFRA",1,3,NA,9.1,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"MESFRA",1,4,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"MESFRA",1,8,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,3,NA,9.1,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,2,NA,9.1,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,3,NA,9.1,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,2,NA,9.1,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,3,NA,9.1,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,8,NA,9.1,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,2,NA,9.1,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,3,NA,9.1,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,4,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,3,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,4,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,5,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,3,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,4,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,3,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,2,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,4,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,3,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,2,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,2,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,3,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,2,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,3,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,1,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,3,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,2,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,3,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,8,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,8,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,5,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,4,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,4,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,3,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,4,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,2,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","MID",NA,"STRPUR",1,3,NA,9.4,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","OUTER",NA,"HALRUF",1,12,NA,9.4,"SARAH TRAIGER",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","OUTER",NA,"MESFRA",1,10,NA,9.4,"SARAH TRAIGER",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","OUTER",NA,"MESFRA",1,8,NA,9.4,"SARAH TRAIGER",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","OUTER",NA,"STRPUR",1,4,NA,9.4,"SARAH TRAIGER",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","OUTER",NA,"STRPUR",1,2,NA,9.4,"SARAH TRAIGER",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","OUTER",NA,"STRPUR",1,3,NA,9.4,"SARAH TRAIGER",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_DC","RANDOM","OUTER",NA,"STRPUR",1,3,NA,9.4,"SARAH TRAIGER",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_UC","RANDOM","INNER",NA,"HALRUF",1,14,NA,4.6,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_UC","RANDOM","INNER",NA,"HALRUF",1,13,NA,4.6,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_UC","RANDOM","INNER",NA,"HALRUF",1,5,NA,4.6,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_UC","RANDOM","INNER",NA,"HALRUF",1,4,NA,4.6,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_UC","RANDOM","INNER",NA,"HALWAL",1,6,NA,4.6,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_UC","RANDOM","INNER",NA,"HALWAL",1,5,NA,4.6,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_UC","RANDOM","INNER",NA,"MESFRA",1,8,NA,4.6,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_UC","RANDOM","INNER",NA,"MESFRA",1,10,NA,4.6,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_UC","RANDOM","INNER",NA,"STRPUR",1,7,NA,4.6,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_UC","RANDOM","INNER",NA,"STRPUR",1,4,NA,4.6,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_UC","RANDOM","INNER",NA,"STRPUR",1,4,NA,4.6,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_UC","RANDOM","INNER",NA,"STRPUR",1,5,NA,4.6,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_UC","RANDOM","INNER",NA,"STRPUR",1,4,NA,4.6,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_UC","RANDOM","INNER",NA,"STRPUR",1,4,NA,4.6,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_UC","RANDOM","INNER",NA,"STRPUR",1,2,NA,4.6,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_UC","RANDOM","MID",NA,"HALRUF",1,10,NA,8.5,"DEVONA YATES",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_UC","RANDOM","MID",NA,"HALRUF",1,20,NA,9.1,"DEVONA YATES",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_UC","RANDOM","MID",NA,"HALRUF",1,25,NA,9.1,"DEVONA YATES",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_UC","RANDOM","MID",NA,"STRPUR",1,4,NA,9.1,"DEVONA YATES",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_UC","RANDOM","MID",NA,"STRPUR",1,3,NA,9.1,"DEVONA YATES",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_UC","RANDOM","OUTER",NA,"HALRUF",1,7,NA,11,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_UC","RANDOM","OUTER",NA,"HALRUF",1,12,NA,11,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_UC","RANDOM","OUTER",NA,"HALWAL",1,9,NA,11,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_UC","RANDOM","OUTER",NA,"HALWAL",1,10,NA,11,"SEAN BERTON-SNIDERMAN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_UC","RANDOM","OUTER",NA,"MESFRA",1,5,NA,10.1,"DEVONA YATES",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_UC","RANDOM","OUTER",NA,"MESFRA",1,3,NA,10.1,"DEVONA YATES",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2008,2008,7,24,"HOPKINS_UC","RANDOM","OUTER",NA,"MESFRA",1,10,NA,10.1,"DEVONA YATES",NA,NA
